,Tweet,handle,tweet_text,Polarity,Subjectivity
10388,@USAirways My brother &amp; his family stranded in CLT tonight bc gate E36 agent wouldn't hold plane for two minutes. Now driving in bad weather,@USAirways, My brother &amp; his family stranded in CLT tonight bc gate E36 agent wouldn't hold plane for two minutes. Now driving in bad weather,-0.6999999999999998,0.6666666666666666
10394,@USAirways worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway.,@USAirways, worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway.,-1.0,1.0
10402,@USAirways hey folks where do you hide luggage when you Cancelled Flight a flight! You have 100 very angry people with no luggage,@USAirways, hey folks where do you hide luggage when you Cancelled Flight a flight! You have 100 very angry people with no luggage,-0.65,1.0
10416,@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?,@USAirways, I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?,-1.0,1.0
10440,".@USAirways worst experience of all time. Will never, ever, ever travel with you again. EVER",,". worst experience of all time. Will never, ever, ever travel with you again. EVER",-1.0,1.0
10447,@USAirways hell is terrible gate agents. And a three hour wait at the gate.,@USAirways, hell is terrible gate agents. And a three hour wait at the gate.,-1.0,1.0
10457,"@USAirways call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person.",@USAirways," call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person.",-1.0,1.0
10462,@USAirways I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible,@USAirways, I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible,-0.5,0.5
10466,"@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful.",@USAirways," it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful.",-1.0,1.0
10507,@USAirways looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.,@USAirways, looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.,-0.8,0.8
10523,@USAirways you are cutting into my pregame time.  Go @KentuckyMBB !!!!,@USAirways, you are cutting into my pregame time.  Go  !!!!,-1.0,0.9
10526,"@USAirways Yes, it's February. Bad weather happens every winter. If you guys don't have the business sense to forecast that I'm at a loss.",@USAirways," Yes, it's February. Bad weather happens every winter. If you guys don't have the business sense to forecast that I'm at a loss.",-0.6999999999999998,0.6666666666666666
10543,@USAirways the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http://t.co/B4xhiRuGzV,@USAirways, the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http://t.co/B4xhiRuGzV,-0.6666666666666666,0.6666666666666666
10553,"@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!",@USAirways," I'm assisting  He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!",-0.65,0.85
10577,@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer,@USAirways,  ! THE WORST in customer service.  ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer,-1.0,1.0
10598,@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,@USAirways, so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,-0.5625,0.575
10605,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,@USAirways, I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,-0.8,0.9
10613,"@USAirways your checkin at @PHLAirport is a #shitshow, and the agent behind the counter who tried to send me to the wrong destination=rude!",@USAirways," your checkin at  is a #shitshow, and the agent behind the counter who tried to send me to the wrong destination=rude!",-0.5125,0.8
10620,@USAirways told to work it out ourselves #joke #fail,@USAirways, told to work it out ourselves #joke #fail,-0.5,0.29999999999999993
10646,@USAirways Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic,@USAirways, Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic,-0.5,1.0
10657,"@USAirways It says to call. Before connecting, get song, dance about weather. Weather bad 3 days? Called for 2 days before. #wasteoftime",@USAirways," It says to call. Before connecting, get song, dance about weather. Weather bad 3 days? Called for 2 days before. #wasteoftime",-0.6999999999999998,0.6666666666666666
10670,@USAirways flight scheduled for 730pm...told at 150am that flight is Cancelled Flightled after sitting on cold plane for 2 hours.,@USAirways, flight scheduled for 730pm...told at 150am that flight is Cancelled Flightled after sitting on cold plane for 2 hours.,-0.6,1.0
10671,@USAirways refuses to compensate passengers when inconvenienced and wouldn't even rebook me on another airline. #disappointed,@USAirways, refuses to compensate passengers when inconvenienced and wouldn't even rebook me on another airline. #disappointed,-0.75,0.75
10679,@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my miles😡. #wasteoftime #theworst,@USAirways, How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my miles😡. #wasteoftime #theworst,-0.6,0.8
10684,"@USAirways - the worst! Hold time crazy, agents horrible, no accountability! #USAIRsucks",@USAirways," - the worst! Hold time crazy, agents horrible, no accountability! #USAIRsucks",-0.8666666666666667,0.9666666666666667
10692,"@USAirways literally the worst flying experience of my life, and I have flown a lot",@USAirways," literally the worst flying experience of my life, and I have flown a lot",-1.0,1.0
10702,@USAirways express my disappointment in your reservation department and the treatment of a Sailor dealing with a death in the family,@USAirways, express my disappointment in your reservation department and the treatment of a Sailor dealing with a death in the family,-0.6,0.4
10711,@USAirways you have to be crazy! Treated my mom very poorly. Not happy! #usairwaysfail,@USAirways, you have to be crazy! Treated my mom very poorly. Not happy! #usairwaysfail,-0.625,0.95
10720,@USAirways @AmericanAir u are the worst airline ever figure out the merger #dontmakemegooutside,@USAirways,  u are the worst airline ever figure out the merger #dontmakemegooutside,-1.0,1.0
10730,@USAirways worst customer service experience ever today. Get it together.,@USAirways, worst customer service experience ever today. Get it together.,-1.0,1.0
10731,@USAirways I know some folks have to use your airlines but doesn't customer service ever matter? I really hate to complain but it's brutal!,@USAirways, I know some folks have to use your airlines but doesn't customer service ever matter? I really hate to complain but it's brutal!,-0.9,0.95
10744,@USAirways not happening #worstairlineever also Marie Burroughs is the worst customer service rep ever #yourairlinesucks,@USAirways, not happening #worstairlineever also Marie Burroughs is the worst customer service rep ever #yourairlinesucks,-1.0,1.0
10752,@USAirways 2 bad planes &amp; 3 gate changes= lots of exercise. #travelfail let's hope this plane works. I'm tired.,@USAirways, 2 bad planes &amp; 3 gate changes= lots of exercise. #travelfail let's hope this plane works. I'm tired.,-0.5499999999999999,0.6833333333333333
10770,@USAirways flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.,@USAirways, flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.,-0.5,0.5
10781,@USAirways this is ridiculous #planebroken can't wait to board this one home 5 hours Late Flightr #neverontime #brutal #paymytab,@USAirways, this is ridiculous #planebroken can't wait to board this one home 5 hours Late Flightr #neverontime #brutal #paymytab,-0.5027777777777778,0.8666666666666667
10801,"@usairways yep, sent my bag to Philadelphia instead of Miami...I caught it...then was told my flight changed to tomorrow, wrong again #fail",@usairways," yep, sent my bag to Philadelphia instead of Miami...I caught it...then was told my flight changed to tomorrow, wrong again #fail",-0.5,0.6
10822,"@USAirways worst customer service. ticket was 180 and fee is 200 it's ""not worth it"" for them accommodate me given circumstances in BOS",@USAirways," worst customer service. ticket was 180 and fee is 200 it's ""not worth it"" for them accommodate me given circumstances in BOS",-0.575,0.55
10885,"@USAirways I've been on hold for 35 mins to sort out my reservation out of sync message when trying to check in, what's wrong?!?",@USAirways," I've been on hold for 35 mins to sort out my reservation out of sync message when trying to check in, what's wrong?!?",-0.625,0.9
10895,@USAirways made it!!! Send Bloody Mary's to row 27!!!,@USAirways, made it!!! Send Bloody Mary's to row 27!!!,-1.0,0.9
10901,@USAirways your customer service is a nightmare. I have been on hold for 1 hour. I'm a platinum member with AA and feel like it's worthless,@USAirways, your customer service is a nightmare. I have been on hold for 1 hour. I'm a platinum member with AA and feel like it's worthless,-0.8,0.9
10910,@USAirways suppose I need to tweet everyone how horrible your airline is for you to take notice. Let me try that route.,@USAirways, suppose I need to tweet everyone how horrible your airline is for you to take notice. Let me try that route.,-1.0,1.0
10917,@USAirways now the plane is 100 degrees and we are burning up. This is completely illegal.,@USAirways, now the plane is 100 degrees and we are burning up. This is completely illegal.,-0.5,0.5
10918,@USAirways are you fucking kidding me??? http://t.co/qjLzrYWFj2,@USAirways, are you fucking kidding me??? http://t.co/qjLzrYWFj2,-0.6,0.8
10919,@USAirways now siting on Tarmac in philly for another 15 minutes. This is so lame. Sorry doesn't help. This is terrible.,@USAirways, now siting on Tarmac in philly for another 15 minutes. This is so lame. Sorry doesn't help. This is terrible.,-0.6666666666666666,0.9166666666666666
10923,@USAirways has completely wasted my work day! Thank you for the bad service and bad Friday!,@USAirways, has completely wasted my work day! Thank you for the bad service and bad Friday!,-0.6083333333333333,0.4444444444444444
10957,@USAirways is the worst. 45 minute delay in Boston. Not weather reLate Flightd. Going to miss our connecting flight. Gassing up the plane issue.,@USAirways, is the worst. 45 minute delay in Boston. Not weather reLate Flightd. Going to miss our connecting flight. Gassing up the plane issue.,-1.0,1.0
